79,layout,layout-sw360dp,3428,LinearLayout,@id/hyprmx_page_count,LinearLayout,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,Space,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,LinearLayout,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,LinearLayout,N/A
79,layout,layout-sw360dp,3428,LinearLayout,@id/hyprmx_close_button,ImageView,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,Space,N/A
79,layout,layout-sw360dp,3428,LinearLayout,@id/hyprmx_title,TextView,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,LinearLayout,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,Space,N/A
79,layout,layout-sw360dp,3428,LinearLayout,@id/hyprmx_countdown,TextView,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,include,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,include,N/A
79,layout,layout-sw360dp,3428,LinearLayout,@id/hyprmx_progress_spinner,ProgressBar,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,Space,N/A
79,layout,layout-sw360dp,3428,LinearLayout,N/A,View,N/A
79,layout,layout,396845,LinearLayout,@id/action_bar_title,TextView,N/A
79,layout,layout,396845,LinearLayout,@id/action_bar_subtitle,TextView,N/A
79,layout,layout,396845,view,@id/expand_activities_button,FrameLayout,N/A
79,layout,layout,396845,view,@id/image,ImageView,N/A
79,layout,layout,396845,view,@id/default_activity_button,FrameLayout,N/A
79,layout,layout,396845,view,@id/image,ImageView,N/A
79,layout,layout,396845,LinearLayout,N/A,LinearLayout,N/A
79,layout,layout,396845,LinearLayout,@id/icon,ImageView,N/A
79,layout,layout,396845,LinearLayout,@id/title,TextView,N/A
79,layout,layout,396845,ScrollView,N/A,androidx.appcompat.widget.ButtonBarLayout,N/A
79,layout,layout,396845,ScrollView,@android:id/button3,Button,N/A
79,layout,layout,396845,ScrollView,@id/spacer,android.widget.Space,N/A
79,layout,layout,396845,ScrollView,@android:id/button2,Button,N/A
79,layout,layout,396845,ScrollView,@android:id/button1,Button,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,N/A,include,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/contentPanel,FrameLayout,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/scrollIndicatorUp,ImageView,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/scrollView,androidx.core.widget.NestedScrollView,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,N/A,LinearLayout,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/textSpacerNoTitle,android.widget.Space,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@android:id/message,TextView,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/textSpacerNoButtons,android.widget.Space,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/scrollIndicatorDown,ImageView,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/customPanel,FrameLayout,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,@id/custom,FrameLayout,N/A
79,layout,layout,396845,androidx.appcompat.widget.AlertDialogLayout,N/A,include,N/A
79,layout,layout,396845,LinearLayout,@id/title_template,LinearLayout,N/A
79,layout,layout,396845,LinearLayout,@android:id/icon,ImageView,N/A
79,layout,layout,396845,LinearLayout,@id/alertTitle,androidx.appcompat.widget.DialogTitle,N/A
79,layout,layout,396845,LinearLayout,@id/titleDividerNoCustom,android.widget.Space,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/group_divider,ImageView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/content,LinearLayout,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/title,TextView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,N/A,Space,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/shortcut,TextView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/submenuarrow,ImageView,N/A
79,layout,layout,396845,androidx.appcompat.widget.FitWindowsLinearLayout,@id/title,TextView,N/A
79,layout,layout,396845,androidx.appcompat.widget.FitWindowsLinearLayout,N/A,include,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,N/A,RelativeLayout,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/title,TextView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/shortcut,TextView,N/A
79,layout,layout,396845,FrameLayout,@android:id/title,TextView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/group_divider,ImageView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/content,LinearLayout,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,N/A,RelativeLayout,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/title,TextView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/shortcut,TextView,N/A
79,layout,layout,396845,androidx.appcompat.view.menu.ListMenuItemView,@id/submenuarrow,ImageView,N/A
79,layout,layout,396845,merge,@id/action_bar_activity_content,androidx.appcompat.widget.ContentFrameLayout,N/A
79,layout,layout,396845,androidx.appcompat.widget.FitWindowsLinearLayout,@id/action_mode_bar_stub,androidx.appcompat.widget.ViewStubCompat,N/A
79,layout,layout,396845,androidx.appcompat.widget.FitWindowsLinearLayout,N/A,include,N/A
79,layout,layout,396845,androidx.appcompat.widget.FitWindowsFrameLayout,N/A,include,N/A
79,layout,layout,396845,androidx.appcompat.widget.FitWindowsFrameLayout,@id/action_mode_bar_stub,androidx.appcompat.widget.ViewStubCompat,N/A
79,layout,layout,396845,androidx.appcompat.widget.ActionBarOverlayLayout,N/A,include,N/A
79,layout,layout,396845,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar_container,androidx.appcompat.widget.ActionBarContainer,N/A
79,layout,layout,396845,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar,androidx.appcompat.widget.Toolbar,N/A
79,layout,layout,396845,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_context_bar,androidx.appcompat.widget.ActionBarContextView,N/A
79,layout,layout,396845,RelativeLayout,@android:id/icon1,ImageView,N/A
79,layout,layout,396845,RelativeLayout,@id/edit_query,ImageView,N/A
79,layout,layout,396845,RelativeLayout,@android:id/icon2,ImageView,N/A
79,layout,layout,396845,RelativeLayout,@android:id/text2,TextView,N/A
79,layout,layout,396845,RelativeLayout,@android:id/text1,TextView,N/A
79,layout,layout,396845,LinearLayout,@id/search_badge,TextView,N/A
79,layout,layout,396845,LinearLayout,@id/search_button,ImageView,N/A
79,layout,layout,396845,LinearLayout,@id/search_edit_frame,LinearLayout,N/A
79,layout,layout,396845,LinearLayout,@id/search_mag_icon,ImageView,N/A
79,layout,layout,396845,LinearLayout,@id/search_plate,LinearLayout,N/A
79,layout,layout,396845,LinearLayout,@id/search_src_text,view,N/A
79,layout,layout,396845,LinearLayout,@id/search_close_btn,ImageView,N/A
