84,layout,layout,1837748,LinearLayout,@id/action_bar_title,TextView,N/A
84,layout,layout,1837748,LinearLayout,@id/action_bar_subtitle,TextView,N/A
84,layout,layout,1837748,view,@id/expand_activities_button,FrameLayout,N/A
84,layout,layout,1837748,view,@id/image,ImageView,N/A
84,layout,layout,1837748,view,@id/default_activity_button,FrameLayout,N/A
84,layout,layout,1837748,view,@id/image,ImageView,N/A
84,layout,layout,1837748,LinearLayout,N/A,LinearLayout,N/A
84,layout,layout,1837748,LinearLayout,@id/icon,ImageView,N/A
84,layout,layout,1837748,LinearLayout,@id/title,TextView,N/A
84,layout,layout,1837748,ScrollView,N/A,androidx.appcompat.widget.ButtonBarLayout,N/A
84,layout,layout,1837748,ScrollView,@android:id/button3,Button,N/A
84,layout,layout,1837748,ScrollView,@id/spacer,android.widget.Space,N/A
84,layout,layout,1837748,ScrollView,@android:id/button2,Button,N/A
84,layout,layout,1837748,ScrollView,@android:id/button1,Button,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,N/A,include,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/contentPanel,FrameLayout,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/scrollIndicatorUp,ImageView,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/scrollView,androidx.core.widget.NestedScrollView,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,N/A,LinearLayout,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/textSpacerNoTitle,android.widget.Space,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@android:id/message,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/textSpacerNoButtons,android.widget.Space,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/scrollIndicatorDown,ImageView,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/customPanel,FrameLayout,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,@id/custom,FrameLayout,N/A
84,layout,layout,1837748,androidx.appcompat.widget.AlertDialogLayout,N/A,include,N/A
84,layout,layout,1837748,LinearLayout,@id/title_template,LinearLayout,N/A
84,layout,layout,1837748,LinearLayout,@android:id/icon,ImageView,N/A
84,layout,layout,1837748,LinearLayout,@id/alertTitle,androidx.appcompat.widget.DialogTitle,N/A
84,layout,layout,1837748,LinearLayout,@id/titleDividerNoCustom,android.widget.Space,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/group_divider,ImageView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/content,LinearLayout,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/title,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,N/A,Space,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/shortcut,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/submenuarrow,ImageView,N/A
84,layout,layout,1837748,androidx.appcompat.widget.FitWindowsLinearLayout,@id/title,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.widget.FitWindowsLinearLayout,N/A,include,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,N/A,RelativeLayout,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/title,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/shortcut,TextView,N/A
84,layout,layout,1837748,FrameLayout,@android:id/title,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/group_divider,ImageView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/content,LinearLayout,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,N/A,RelativeLayout,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/title,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/shortcut,TextView,N/A
84,layout,layout,1837748,androidx.appcompat.view.menu.ListMenuItemView,@id/submenuarrow,ImageView,N/A
84,layout,layout,1837748,merge,@id/action_bar_activity_content,androidx.appcompat.widget.ContentFrameLayout,N/A
84,layout,layout,1837748,androidx.appcompat.widget.FitWindowsLinearLayout,@id/action_mode_bar_stub,androidx.appcompat.widget.ViewStubCompat,N/A
84,layout,layout,1837748,androidx.appcompat.widget.FitWindowsLinearLayout,N/A,include,N/A
84,layout,layout,1837748,androidx.appcompat.widget.FitWindowsFrameLayout,N/A,include,N/A
84,layout,layout,1837748,androidx.appcompat.widget.FitWindowsFrameLayout,@id/action_mode_bar_stub,androidx.appcompat.widget.ViewStubCompat,N/A
84,layout,layout,1837748,androidx.appcompat.widget.ActionBarOverlayLayout,N/A,include,N/A
84,layout,layout,1837748,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar_container,androidx.appcompat.widget.ActionBarContainer,N/A
84,layout,layout,1837748,androidx.appcompat.widget.ActionBarOverlayLayout,@id/action_bar,androidx.appcompat.widget.Toolbar,N/A
